year,co2,ch4,n2o,other_wmghg,o3_trop,o3_strat,h2o_strat,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
1787,0.058851899263082,0.019453925216067043,0.0031573656049241504,3.187621886126451e-08,0.0074,-0.0,0.0025151617112364895,0.0,-0.00036259952013423594,-0.0019709570926441673,0.0009867260508660684,-0.00848991842593232,-0.09613776148013498,-0.05527064732141612,0.0815416346836839,-0.1514084088015511,-0.0698667741178672
1788,0.06043451881486626,0.01997380449389017,0.0032425581320025204,3.27377382899698e-08,0.0076,-0.0,0.0025823759335347266,0.0,-0.0014963465094450547,-0.0034541943744652976,0.001777010073298843,-0.008719375680687248,0.0885310651741068,0.01334072963170888,0.0819403836207332,0.10187179480581568,0.1838121784265489
1789,0.06201672189548407,0.020493379655723093,0.0033277432125784004,3.359925771864738e-08,0.0078,-0.0,0.002649550837243741,0.0,-0.0009245344120041854,-0.0026215848928016795,0.0012407459152194602,-0.008948832935442175,0.1529858926017705,0.09348093959264638,0.08503322287525845,0.2464668321944169,0.33150005506967534
1790,0.06359850874322696,0.02101265119088595,0.003412920847438935,3.446077714732496e-08,0.008,-0.0,0.002716686485626821,0.0,-0.0010065827231564468,-0.0027509981301955234,0.001338966929436107,-0.009178290190197103,0.1747471382296157,0.12065716029577138,0.08714389761384288,0.2954042985253871,0.38254819613922997
1791,0.06517987959617663,0.021531619587358556,0.0034980910373712234,3.5322296576002546e-08,0.0082,-0.0,0.002783782941773967,0.0,-0.0002330693529589735,-0.0020871704095150358,0.0008444749268281691,-0.00940774744495203,0.18206199111341248,0.10655423060827136,0.09030989620437908,0.28861622172168383,0.3789261179260629
1792,0.06676083469221253,0.022050285331785244,0.0035832537831627194,3.6183816004680124e-08,0.008400000000000001,-0.0,0.002850840268602517,0.0,6.752682022972967e-05,-0.001924468138750772,0.0007214164147636378,-0.009637204699706957,0.184519353267332,0.08837954799108387,0.09287252065611466,0.27289890125841587,0.36577142191453055
1793,0.06834137426900595,0.022568648909480297,0.0036684090856000337,3.7045335433385416e-08,0.0086,-0.0,0.002917858528857849,0.0,6.3624411340869325e-06,-0.0018181998883412098,0.0006265823320717051,-0.009866661954461885,0.18534481647704806,0.057599591936396376,0.09504441076868227,0.24294440841344445,0.3379888191821267
1794,0.06992149856402642,0.023086710804433332,0.003753556945470132,3.7906854862063e-08,0.0088,-0.0,0.00298483778511408,0.0,-0.0013431163721410039,-0.00336466271219535,0.0013096135228886023,-0.010096119209216815,0.18562210038833984,0.02173384486608388,0.09505235723523428,0.20735594525442372,0.302408302489658
1795,0.07150120781454307,0.023604471499313488,0.0038386973635591375,3.876837429074058e-08,0.009000000000000001,-0.0,0.0030517780997746003,0.0,-0.0007291074859993342,-0.002827311228249587,0.0011842970564742632,-0.01032557646397174,0.18571524277301074,-0.016159978376103615,0.09829849542381817,0.16955526439690713,0.2678537598207253
1796,0.073080502257614,0.024121931475475297,0.003923830340653924,3.962989371941816e-08,0.0092,-0.0,0.0031186795350728416,0.0,-0.0003301051936922157,-0.0021402921833176755,0.0006254533548967988,-0.010555033718726667,0.056138903072538514,-0.05002885044641611,0.10104500549787003,0.006110052626122402,0.10715505812399242
1797,0.07465938213009861,0.024639091212963496,0.004008955877540526,4.049141314809574e-08,0.0094,-0.0,0.0031855421530728916,0.0,-0.0008329334889968683,-0.0033248683943771684,0.0013062265913638882,-0.010784490973481596,-0.04279485298025665,-0.0750677908761036,0.10225694559959693,-0.11786264385636025,-0.01560569825676332
1798,0.07623784766865058,0.02515595119051765,0.004094073975004533,4.135293257680103e-08,0.0096,-0.0,0.003252366015670096,0.0,-0.001234186085234571,-0.004064131437715596,0.0015387958893941097,-0.011013948228236524,0.057545267787991024,-0.08729865025110363,0.10356681034098286,-0.029753382463112606,0.07381342787787026
1799,0.0778158991097253,0.025672511885577603,0.004179184633832686,4.221445200547862e-08,0.0098,-0.0,0.0033191511845917627,0.0,-0.0010768367122026591,-0.003676332332396652,0.001236230006519845,-0.011243405482991452,0.14035414546167346,-0.08477135532922861,0.10602644450710845,0.055582790132444854,0.1616092346395533
